,Unnamed: 0,name,nba_career_length,Games,Points,Rebounds,Assists,FGP,FTP,EFGP,best_year,TFGP,WS,url,allstar
461,461,Luol Deng,15.0,37.0,15.1,6.9,1.8,47.6,71.0,52.2,4.0,36.0,5.6,denglu01.html,True
462,462,Kenny Dennard,3.0,117.0,9.0,5.7,2.0,51.3,58.8,,1.0,,,dennake01.html,False
463,463,Randy Denton,6.0,84.0,19.7,11.5,0.7,53.5,68.0,,1.0,,,dentora01.html,False
464,464,Rod Derline,2.0,78.0,13.4,3.4,,49.0,77.8,,1.0,,,derliro01.html,False
465,465,Ernie DiGregorio,5.0,86.0,20.5,3.4,7.7,46.8,81.2,,1.0,,,digreer01.html,False
466,466,Derrick Dial,4.0,122.0,15.5,5.7,2.0,48.0,77.4,55.4,3.0,37.7,,dialde01.html,False
467,467,Yakhouba Diawara,4.0,45.0,15.5,6.0,1.0,45.6,65.0,48.8,1.0,34.3,3.3,diawaya01.html,False
468,468,Dan Dickau,6.0,97.0,13.3,2.4,3.7,45.1,85.4,57.8,3.0,46.2,12.4,dickada01.html,False
469,469,Kaniel Dickens,3.0,55.0,9.3,5.7,0.6,48.3,63.0,50.0,2.0,35.1,4.0,dickeka01.html,False
470,470,Michael Dickerson,5.0,130.0,13.8,3.7,1.5,45.8,72.8,51.0,2.0,36.7,,dickemi01.html,False
471,471,Derrek Dickey,5.0,78.0,17.0,11.0,,48.0,60.5,,2.0,,,dickede01.html,False
472,472,Travis Diener,5.0,120.0,14.1,3.1,5.1,41.6,83.7,53.2,3.0,41.3,16.0,dienetr01.html,False
473,473,Coby Dietrick,13.0,72.0,16.3,10.5,,44.1,66.8,,2.0,,,dietrco01.html,False
474,474,Mickey Dillard,1.0,115.0,15.1,2.9,,51.3,76.8,,1.0,,,dillami01.html,False
475,475,Byron Dinkins,2.0,118.0,14.0,2.5,4.3,45.0,69.7,,1.0,,,dinkiby01.html,False
476,476,Ike Diogu,6.0,91.0,21.4,8.8,1.2,57.1,78.6,59.0,2.0,38.7,20.5,dioguik01.html,False
477,477,Juan Dixon,7.0,141.0,16.1,4.2,2.6,46.8,85.0,53.8,5.0,38.9,20.6,dixonju01.html,False
478,478,Michael Doleac,10.0,133.0,11.4,6.7,0.6,49.1,78.4,50.1,3.0,40.4,,doleami01.html,False
479,479,James Donaldson,14.0,84.0,8.5,8.1,0.5,54.2,58.1,,7.0,,,donalja01.html,True
480,480,Billy Donovan,1.0,122.0,10.9,1.6,4.5,46.1,81.3,,1.0,,,donovbi01.html,False
481,481,Keyon Dooling,13.0,59.0,12.1,2.4,3.4,41.1,73.3,47.2,10.0,33.8,6.0,doolike01.html,False
482,482,Jacky Dorsey,3.0,52.0,23.7,10.6,1.0,49.1,72.3,,3.0,,,dorseja01.html,False
483,483,Joey Dorsey,4.0,149.0,6.7,8.1,0.5,61.4,42.0,61.4,4.0,,23.8,dorsejo01.html,False
484,484,Quincy Douby,3.0,95.0,17.8,2.9,2.7,43.2,82.0,52.6,2.0,38.9,13.3,doubyqu01.html,False
485,485,John Douglas,2.0,57.0,15.9,5.4,1.7,46.4,67.8,,1.0,,,dougljo01.html,False
486,486,Leon Douglas,7.0,111.0,17.2,11.5,0.8,50.3,59.0,,2.0,,,douglle01.html,False
487,487,Sherman Douglas,12.0,138.0,14.9,2.2,7.0,53.8,69.5,,1.0,,,douglsh01.html,False
488,488,Toney Douglas,8.0,130.0,16.8,3.8,2.6,44.2,80.2,51.3,1.0,37.6,15.3,douglto01.html,False
489,489,Chris Douglas-Roberts,6.0,109.0,14.2,3.7,1.7,54.0,72.5,57.5,3.0,37.2,17.4,douglch01.html,False
490,490,Zabian Dowdell,1.0,122.0,14.6,3.2,3.1,43.0,74.5,50.2,1.0,36.7,13.9,dowdeza01.html,False
491,491,Milton Doyle,1.0,121.0,13.3,4.1,3.8,43.8,71.8,49.5,1.0,34.4,10.4,doylemi01.html,False
492,492,Terry Dozier,1.0,104.0,13.9,4.7,1.9,47.7,75.9,,1.0,,,doziete01.html,False
493,493,Greg Dreiling,10.0,134.0,10.8,5.8,1.1,56.8,73.1,,5.0,,,dreilgr01.html,False
494,494,Bryce Drew,6.0,121.0,17.7,3.1,5.2,44.9,83.4,56.7,3.0,43.5,,drewbr01.html,False
495,495,Larry Drew,10.0,117.0,12.0,2.8,3.7,47.9,74.5,,3.0,,,drewla01.html,False
496,496,Terry Driscoll,5.0,77.0,18.5,13.9,,51.0,78.0,,1.0,,,driscte01.html,False
497,497,Ralph Drollinger,1.0,86.0,7.3,6.3,,52.4,70.9,,1.0,,,drollra01.html,False
498,498,Dennis DuVal,2.0,81.0,18.6,4.3,3.6,45.1,69.1,,1.0,,,duvalde01.html,False
499,499,Kevin Duckworth,11.0,118.0,13.3,7.3,0.5,57.7,70.5,,3.0,,,duckwke01.html,True
500,500,Charles Dudley,6.0,51.0,11.8,3.6,,44.5,73.3,,3.0,,,dudlech01.html,False
501,501,Chris Dudley,16.0,102.0,12.6,9.5,0.7,51.3,51.2,,5.0,,,dudlech02.html,False
502,502,Jared Dudley,14.0,130.0,15.9,7.2,3.0,50.4,73.1,54.8,1.0,36.5,21.0,dudleja01.html,False
503,503,Terry Duerod,4.0,111.0,15.2,2.5,,51.2,65.9,,1.0,,,duerote01.html,False
504,504,Chris Duhon,9.0,144.0,8.8,3.4,5.7,41.8,69.3,49.7,6.0,32.1,14.5,duhonch01.html,False
505,505,Richard Dumas,3.0,70.0,15.9,6.5,2.1,50.1,68.5,50.4,1.0,19.2,,dumasri02.html,False
506,506,Tony Dumas,4.0,112.0,22.0,5.1,3.1,47.7,75.3,52.7,2.0,37.0,,dumasto01.html,False
507,507,Mike Dunleavy,15.0,111.0,14.3,3.1,3.3,48.4,79.8,,18.0,,,dunlemi02.html,False
508,508,T.R. Dunn,14.0,111.0,11.2,6.7,2.4,44.7,68.5,,5.0,,,dunntr01.html,False
509,509,Ronald Dupree,6.0,129.0,13.4,7.0,1.6,48.3,63.8,50.8,2.0,30.0,13.9,duprero01.html,False
510,510,John Duren,3.0,118.0,13.4,3.2,4.9,48.0,75.8,,3.0,,,durenjo01.html,False
511,511,Pat Durham,2.0,125.0,15.8,6.8,1.5,51.5,69.7,,2.0,,,durhapa01.html,False
512,512,Devin Durrant,2.0,117.0,19.5,5.5,2.3,54.5,75.7,,1.0,,,durrade01.html,False
513,513,Ken Durrett,4.0,71.0,23.6,12.0,1.3,48.4,74.1,,2.0,,,durreke01.html,False
514,514,Jerome Dyson,1.0,113.0,14.4,3.9,2.9,39.0,73.5,44.0,1.0,31.8,11.6,dysonje01.html,False
515,515,Ledell Eackles,7.0,59.0,23.0,4.5,1.6,48.2,77.6,52.5,3.0,35.2,,eacklle01.html,False
516,516,Jim Eakins,10.0,71.0,9.9,7.9,,52.6,69.4,,1.0,,,eakinji01.html,True
517,517,Acie Earl,4.0,116.0,15.3,7.0,1.2,50.8,68.0,50.8,1.0,28.6,,earlac01.html,False
518,518,Cleanthony Early,2.0,75.0,15.1,5.7,0.7,47.0,81.9,54.1,1.0,34.8,11.3,earlycl01.html,False
519,519,Mark Eaton,11.0,30.0,1.8,2.4,0.1,44.9,40.9,,3.0,,,eatonma01.html,True
520,520,Jerry Eaves,4.0,129.0,9.7,1.8,2.6,50.5,71.4,,1.0,,,eavesje01.html,False
521,521,Devin Ebanks,3.0,69.0,11.2,7.9,2.6,46.3,73.6,47.0,2.0,11.4,9.8,ebankde01.html,False
522,522,Al Eberhard,4.0,80.0,16.8,10.1,,49.6,79.9,,2.0,,,eberhal01.html,False
523,523,Jarell Eddie,3.0,123.0,9.6,4.6,1.1,38.5,81.2,48.1,1.0,36.5,7.8,eddieja01.html,False
524,524,Kenton Edelin,1.0,97.0,3.3,4.6,0.8,62.7,47.1,,1.0,,,edelike01.html,False
525,525,Keith Edmonson,2.0,131.0,13.1,3.4,1.6,52.9,75.6,,2.0,,,edmonke01.html,False
526,526,Tyus Edney,4.0,125.0,12.1,3.0,5.2,48.1,80.5,52.9,1.0,38.3,,edneyty01.html,False
527,527,Bill Edwards,1.0,114.0,20.2,8.0,1.7,51.0,74.1,54.6,1.0,36.1,,edwarbi01.html,False
528,528,Blue Edwards,10.0,57.0,20.6,6.3,2.5,55.5,75.0,57.0,4.0,47.3,,edwarbl01.html,False
529,529,Corsley Edwards,1.0,123.0,14.1,7.9,0.8,50.9,68.8,50.9,1.0,0.0,19.3,edwarco01.html,False
530,530,Doug Edwards,3.0,93.0,17.2,8.5,2.5,52.0,72.5,53.3,3.0,26.3,,edwardo01.html,False
531,531,Franklin Edwards,7.0,102.0,21.9,3.0,4.5,50.1,81.3,,5.0,,,edwarfr01.html,False
532,532,James Edwards,19.0,106.0,14.6,7.5,,50.9,59.8,,4.0,,,edwarja01.html,False
533,533,John Edwards,2.0,128.0,6.3,3.4,0.2,55.6,65.3,55.6,2.0,,13.5,edwarjo01.html,False
534,534,Kevin Edwards,11.0,61.0,16.3,5.1,3.5,53.4,79.3,56.2,1.0,44.6,,edwarke01.html,False
535,535,Craig Ehlo,14.0,60.0,8.5,2.7,3.2,52.6,62.1,,7.0,,,ehlocr01.html,False
536,536,Howard Eisley,12.0,126.0,12.9,3.3,4.3,44.4,78.4,52.7,7.0,44.7,,eisleho01.html,False
537,537,Obinna Ekezie,4.0,118.0,9.9,5.7,0.9,48.8,65.4,48.8,4.0,0.0,11.7,ekeziob01.html,False
538,538,Khalid El-Amin,1.0,108.0,15.3,3.0,4.4,41.6,82.2,48.6,1.0,35.5,13.4,elamikh01.html,False
539,539,Bob Elliott,3.0,114.0,18.7,9.5,,53.4,67.1,,3.0,,,elliobo01.html,False
540,540,Sean Elliott,12.0,133.0,19.2,6.1,3.4,51.2,79.3,,2.0,,,elliose01.html,True
541,541,Bo Ellis,3.0,119.0,14.0,9.1,1.7,48.7,72.6,,1.0,,,ellisbo02.html,False
542,542,Dale Ellis,17.0,118.0,17.5,5.8,0.9,59.5,76.5,,4.0,,,ellisda01.html,True
543,543,Joe Ellis,8.0,83.0,13.6,8.9,,48.1,70.4,,1.0,,,ellisjo01.html,False
544,544,LaPhonso Ellis,11.0,97.0,15.5,11.1,1.5,57.7,67.5,58.5,1.0,45.5,,ellisla01.html,False
545,545,LeRon Ellis,3.0,124.0,9.5,5.1,1.2,49.7,61.5,50.0,2.0,28.6,,ellisle02.html,False
546,546,Pervis Ellison,11.0,136.0,15.8,8.4,2.4,57.7,68.7,,3.0,,,ellispe01.html,False
547,547,Len Elmore,10.0,86.0,11.8,12.2,1.4,48.8,72.3,,6.0,,,elmorle01.html,False
548,548,Francisco Elson,9.0,58.0,5.5,5.0,0.5,47.7,51.0,47.7,4.0,,4.6,elsonfr01.html,False
549,549,Melvin Ely,9.0,124.0,15.7,7.5,1.1,57.7,64.8,57.8,4.0,33.3,21.1,elyme01.html,False
550,550,Andre Emmett,2.0,128.0,17.6,6.0,1.6,50.0,70.3,51.5,2.0,31.2,17.6,emmetan01.html,False
551,551,Chris Engler,5.0,76.0,7.7,4.8,0.8,54.1,72.7,,1.0,,,englech01.html,False
552,552,A.J. English,2.0,112.0,17.9,4.3,4.6,42.3,79.2,53.1,2.0,37.4,14.1,engliaj01.html,False
553,553,Jo Jo English,3.0,115.0,12.5,3.2,2.2,45.5,65.9,51.5,2.0,37.6,,englijo01.html,False
554,554,Kim English,1.0,141.0,11.1,3.0,1.4,42.0,72.7,51.7,1.0,39.4,11.7,engliki01.html,False
555,555,Tyler Ennis,4.0,34.0,12.9,3.4,5.5,41.1,76.5,45.3,4.0,35.3,5.5,ennisty01.html,False
556,556,Keith Erickson,12.0,87.0,9.6,8.0,,41.0,66.9,,1.0,,,erickke01.html,False
557,557,Evan Eschmeyer,4.0,112.0,16.1,8.9,1.8,59.5,65.5,59.5,2.0,,19.6,eschmev01.html,False
558,558,Brian Evans,3.0,124.0,13.7,6.0,2.7,44.9,80.0,52.3,2.0,40.8,,evansbr01.html,False
559,559,Earl Evans,1.0,99.0,13.2,7.2,,48.9,70.8,,1.0,,,evansea01.html,False
560,560,Jeremy Evans,7.0,134.0,7.9,5.9,0.5,63.9,68.4,64.8,4.0,36.4,17.8,evansje01.html,True
561,561,Maurice Evans,9.0,93.0,16.5,4.8,1.4,43.2,75.2,51.7,5.0,38.2,12.4,evansma01.html,False
562,562,Mike Evans,9.0,117.0,18.1,3.4,,49.2,78.3,,8.0,,,evansmi01.html,False
563,563,Reggie Evans,13.0,69.0,15.3,11.5,1.4,48.6,62.5,48.7,4.0,50.0,9.2,evansre01.html,False
564,564,Daniel Ewing,2.0,138.0,11.6,2.8,2.1,43.2,74.6,51.9,1.0,39.2,13.5,ewingda01.html,False
565,565,Festus Ezeli,3.0,121.0,7.7,4.5,0.1,56.2,58.4,56.2,3.0,,8.5,ezelife01.html,False
566,566,Jordan Farmar,10.0,66.0,13.3,3.0,5.2,41.0,76.0,47.8,1.0,33.3,6.5,farmajo01.html,False
567,567,Jim Farmer,5.0,111.0,10.8,3.5,1.7,47.3,78.5,,4.0,,,farmeji01.html,False
568,568,Tony Farmer,2.0,64.0,9.2,5.5,0.9,46.6,67.7,47.4,2.0,21.9,,farmeto01.html,False
569,569,Nick Fazekas,1.0,131.0,18.8,9.6,1.3,53.2,81.5,56.6,1.0,34.1,30.2,fazekni01.html,False
570,570,Butch Feher,1.0,102.0,13.2,6.3,2.3,46.7,76.4,,1.0,,,feherbu01.html,False
571,571,Jamie Feick,5.0,106.0,6.6,6.7,1.2,50.2,57.7,52.1,4.0,29.4,,feickja01.html,False
572,572,Dave Feitl,5.0,125.0,11.5,5.8,1.0,50.1,73.1,,2.0,,,feitlda01.html,False
573,573,Kay Felder,2.0,101.0,17.5,4.3,7.8,42.6,82.2,48.1,1.0,34.5,13.6,feldeka01.html,False
574,574,Noel Felix,1.0,128.0,5.4,3.7,0.4,50.1,58.3,50.7,1.0,21.2,6.6,felixno01.html,False
575,575,Raymond Felton,14.0,101.0,12.5,4.1,6.9,42.3,73.1,51.2,5.0,37.5,11.3,feltora01.html,False
576,576,Eric Fernsten,6.0,82.0,8.4,9.4,1.1,47.0,65.3,,3.0,,,fernser01.html,False
577,577,Duane Ferrell,11.0,127.0,14.3,5.4,2.3,53.7,73.3,,5.0,,,ferredu01.html,False
578,578,Danny Ferry,13.0,143.0,15.1,7.0,3.5,48.4,77.5,,6.0,,,ferryda01.html,False
579,579,Kenny Fields,4.0,109.0,15.0,6.1,0.8,54.4,67.3,,2.0,,,fieldke01.html,False
580,580,Landry Fields,5.0,129.0,10.8,5.0,1.6,46.3,67.6,51.1,1.0,34.2,11.8,fieldla01.html,False
581,581,Michael Finley,15.0,115.0,18.7,5.6,3.2,44.0,76.9,50.3,5.0,33.8,,finlemi01.html,True
582,582,Matt Fish,3.0,90.0,11.4,6.8,0.9,59.8,59.0,59.8,1.0,,,fishma01.html,False
583,583,Derek Fisher,18.0,112.0,12.4,4.4,4.2,41.4,74.7,47.4,8.0,38.0,,fishede01.html,False
584,584,Gerald Fitch,1.0,127.0,11.0,4.2,1.8,45.2,73.6,55.0,1.0,39.6,14.0,fitchge01.html,False
585,585,Marcus Fizer,6.0,97.0,18.9,7.4,1.0,51.1,70.2,51.9,2.0,29.2,16.4,fizerma01.html,False
586,586,Vern Fleming,12.0,125.0,14.2,3.8,3.2,50.8,70.5,,3.0,,,flemive01.html,False
587,587,Bruce Flowers,1.0,117.0,8.8,5.7,1.5,57.4,69.2,,1.0,,,flowebr01.html,False
588,588,Sleepy Floyd,13.0,130.0,17.7,3.7,2.7,49.6,77.4,,5.0,,,floydsl01.html,True
589,589,Jonny Flynn,3.0,73.0,16.6,2.7,6.0,46.0,78.2,51.6,2.0,33.3,8.6,flynnjo01.html,False
590,590,Mike Flynn,3.0,85.0,9.8,4.5,3.1,45.8,72.6,,1.0,,,flynnmi01.html,False
591,591,Gary Forbes,2.0,129.0,12.7,5.5,2.0,42.6,65.3,47.1,1.0,29.9,9.0,forbega01.html,False
592,592,Alton Ford,3.0,26.0,10.8,5.9,0.7,43.2,60.9,45.2,1.0,26.5,1.2,fordal02.html,False
593,593,Chris Ford,10.0,91.0,15.8,6.0,,48.2,64.1,,4.0,,,fordch01.html,False
594,594,Don Ford,7.0,53.0,13.1,6.2,1.9,50.9,77.9,,3.0,,,forddo01.html,False
595,595,Phil Ford,7.0,123.0,18.6,2.1,6.1,52.7,80.8,,1.0,,,fordph01.html,False
596,596,Sherell Ford,1.0,88.0,22.9,9.2,1.3,48.2,70.4,51.3,1.0,34.7,,fordsh01.html,False
597,597,T.J. Ford,8.0,66.0,12.9,3.8,8.0,40.6,80.1,42.2,6.0,22.8,7.4,fordtj01.html,False
598,598,Danny Fortson,10.0,100.0,18.8,8.7,1.2,56.5,74.3,56.5,5.0,0.0,,fortsda01.html,False
599,599,Fred Foster,8.0,63.0,18.8,8.9,,48.4,76.5,,2.0,,,fostefr01.html,False
600,600,Greg Foster,13.0,100.0,8.2,5.2,0.9,48.1,66.1,48.1,8.0,0.0,,fostegr01.html,False
601,601,Jeff Foster,13.0,111.0,9.8,8.4,1.2,50.8,63.9,51.0,11.0,100.0,14.1,fosteje01.html,False
602,602,Rod Foster,3.0,113.0,12.1,1.7,2.1,52.0,88.0,,1.0,,,fostero01.html,False
603,603,Tremaine Fowlkes,4.0,72.0,13.4,8.6,0.9,46.1,64.7,48.6,2.0,26.3,,fowlktr01.html,False
604,604,Jim Fox,10.0,35.0,1.7,0.9,,41.2,59.3,,1.0,,,foxji01.html,False
605,605,Rick Fox,13.0,140.0,12.2,4.2,2.3,51.8,75.7,58.1,6.0,38.8,,foxri01.html,False
606,606,Randy Foye,11.0,131.0,15.0,4.8,3.2,39.9,78.1,46.1,8.0,32.9,13.2,foyera01.html,False
607,607,Adonal Foyle,12.0,87.0,20.4,12.7,1.5,54.7,49.1,54.8,6.0,10.0,,foylead01.html,False
608,608,Richie Frahm,4.0,130.0,12.5,3.7,1.9,44.9,79.9,56.7,2.0,42.3,15.0,frahmri01.html,False
609,609,Steve Francis,9.0,34.0,17.0,4.5,4.5,52.3,79.0,58.0,4.0,38.8,6.5,francst01.html,True
610,610,Tellis Frank,5.0,122.0,10.8,5.4,1.5,48.3,71.1,,3.0,,,frankte01.html,False
611,611,Jamaal Franklin,2.0,85.0,13.7,7.0,1.9,42.6,78.0,48.4,1.0,30.2,10.9,frankja01.html,False
612,612,Anthony Frederick,3.0,62.0,10.6,7.0,2.0,52.2,55.9,,3.0,,,fredean01.html,False
613,613,Rod Freeman,1.0,61.0,13.4,6.3,1.5,47.8,79.4,,1.0,,,freemro01.html,False
614,614,Matt Freije,2.0,121.0,15.6,4.9,0.9,44.8,78.6,51.2,1.0,35.5,13.7,freijma01.html,False
615,615,Channing Frye,13.0,133.0,13.5,7.3,1.3,56.2,75.9,56.5,6.0,26.1,21.2,fryech01.html,False
616,616,Bernie Fryer,2.0,55.0,18.7,3.9,,46.3,75.1,,1.0,,,fryerbe01.html,False
617,617,Todd Fuller,5.0,115.0,13.8,7.7,1.0,49.8,80.0,50.6,1.0,30.9,,fulleto02.html,False
618,618,Tony Fuller,1.0,60.0,16.4,5.7,,52.3,76.6,,1.0,,,fulleto01.html,False
619,619,Terry Furlow,4.0,100.0,17.8,6.3,,48.8,81.5,,4.0,,,furlote01.html,False
620,620,Dan Gadzuric,10.0,122.0,10.5,6.6,0.6,54.8,44.9,54.8,4.0,0.0,12.5,gadzuda01.html,False
621,621,Corey Gaines,5.0,109.0,8.0,1.5,3.9,50.4,68.0,,3.0,,,gaineco01.html,False
622,622,Reece Gaines,3.0,125.0,15.6,3.4,3.8,45.2,75.0,53.3,1.0,38.3,16.7,gainere01.html,False
623,623,Sundiata Gaines,3.0,123.0,11.9,5.5,3.9,41.1,59.1,46.1,3.0,30.3,9.1,gainesu01.html,False
624,624,Mike Gale,11.0,109.0,8.9,3.7,1.3,50.0,72.7,50.5,1.0,23.3,6.7,galemi01.html,False
625,625,Kevin Gamble,10.0,65.0,7.6,3.2,1.3,52.9,69.7,,4.0,,,gamblke01.html,False
626,626,Thomas Gardner,2.0,89.0,12.0,2.6,1.5,39.6,77.7,49.3,2.0,33.6,5.1,gardnth01.html,False
627,627,Gary Garland,1.0,108.0,11.2,4.5,,44.1,79.6,,1.0,,,garlaga01.html,False
628,628,Winston Garland,7.0,66.0,18.9,3.0,4.4,48.4,76.1,,2.0,,,garlawi01.html,False
629,629,Chris Garner,2.0,123.0,6.9,3.1,5.2,42.8,55.9,46.7,1.0,26.2,,garnech01.html,False
630,630,Bill Garnett,4.0,115.0,13.9,7.3,1.9,54.8,77.0,,1.0,,,garnebi02.html,False
631,631,Marlon Garnett,1.0,106.0,12.7,3.3,1.5,44.3,78.7,54.9,1.0,39.8,,garnema01.html,False
632,632,Calvin Garrett,4.0,107.0,17.0,6.7,1.3,50.6,76.5,,1.0,,,garreca01.html,False
633,633,Dean Garrett,6.0,63.0,13.6,8.5,0.5,53.8,67.2,53.8,2.0,,,garrede01.html,False
634,634,Diante Garrett,2.0,128.0,10.7,2.8,4.8,40.7,72.9,44.7,2.0,29.7,7.8,garredi02.html,False
635,635,Dick Garrett,5.0,74.0,18.1,6.2,,46.3,81.9,,1.0,,,garredi01.html,False
636,636,Rowland Garrett,5.0,76.0,11.1,6.9,,47.9,70.8,,2.0,,,garrero01.html,False
637,637,Tom Garrick,4.0,120.0,13.1,3.8,3.4,47.4,78.4,,2.0,,,garrito01.html,False
638,638,John Garris,1.0,94.0,10.4,4.9,0.3,57.9,71.6,,1.0,,,garrijo01.html,False
639,639,Pat Garrity,10.0,111.0,18.8,7.0,2.0,48.8,74.7,52.0,4.0,35.8,,garripa01.html,False
640,640,Chris Gatling,11.0,85.0,21.3,10.1,0.9,60.6,68.9,60.6,9.0,0.0,,gatlich01.html,True
641,641,Kenny Gattison,9.0,122.0,13.3,7.7,0.7,55.2,65.0,,5.0,,,gattike01.html,False
642,642,Andrew Gaze,2.0,38.0,13.6,4.5,2.9,50.9,72.6,65.0,1.0,42.5,,gazean01.html,False
643,643,Reggie Geary,2.0,127.0,7.0,2.7,4.4,43.2,58.9,51.0,2.0,34.7,,gearyre01.html,False
644,644,Alonzo Gee,8.0,128.0,12.7,5.7,1.3,44.7,63.2,49.0,4.0,32.5,10.4,geeal01.html,False
645,645,Matt Geiger,10.0,120.0,11.4,6.1,1.0,54.5,68.7,54.5,6.0,0.0,,geigema01.html,False
646,646,Tate George,4.0,128.0,9.7,3.3,5.3,44.8,77.3,46.7,2.0,32.2,,georgta01.html,False
647,647,Gus Gerard,7.0,52.0,17.9,9.3,1.3,47.4,70.8,,1.0,,,gerargu01.html,True
648,648,Derrick Gervin,2.0,80.0,21.1,8.6,1.2,54.8,78.0,,2.0,,,gervide01.html,False
649,649,John Gianelli,8.0,81.0,20.5,16.4,,52.6,72.1,,2.0,,,gianejo01.html,False
650,650,Dick Gibbs,5.0,45.0,14.3,9.7,,47.3,79.0,,1.0,,,gibbsdi01.html,False
651,651,Daniel Gibson,7.0,68.0,13.8,3.6,3.5,41.1,74.1,53.3,1.0,38.7,9.3,gibsoda01.html,False
652,652,Mike Gibson,2.0,80.0,6.1,5.0,1.0,46.4,52.5,,1.0,,,gibsomi01.html,False
653,653,J.R. Giddens,2.0,122.0,13.3,5.7,1.9,46.4,60.2,54.0,2.0,35.0,15.4,giddejr01.html,False
654,654,Eddie Gill,7.0,61.0,15.1,5.0,5.6,41.0,86.6,51.3,4.0,39.1,8.2,gilled01.html,False
655,655,Kendall Gill,15.0,117.0,12.0,2.8,3.0,50.1,75.5,54.1,7.0,37.4,,gillke01.html,False
656,656,Ben Gillery,1.0,52.0,2.1,2.0,0.1,55.7,46.7,55.7,1.0,,,gillebe01.html,False
657,657,Armen Gilliam,13.0,107.0,17.3,8.3,0.5,58.0,72.2,,9.0,,,gilliar01.html,False
658,658,Jack Givens,2.0,123.0,16.6,6.4,2.2,51.5,79.8,,1.0,,,givenja01.html,False
659,659,Mickell Gladness,1.0,85.0,7.3,7.0,0.5,44.2,66.7,44.2,1.0,0.0,10.9,gladnmi01.html,False
660,660,Gerald Glass,4.0,60.0,26.1,8.1,3.0,51.1,73.6,54.8,2.0,37.7,,glassge01.html,False
661,661,Mike Glenn,10.0,104.0,18.1,2.5,,57.1,87.5,,7.0,,,glennmi01.html,False
662,662,Dion Glover,6.0,33.0,18.4,5.0,2.6,44.1,64.0,48.6,4.0,27.1,3.4,glovedi01.html,False
663,663,Mike Gminski,14.0,122.0,19.0,10.2,1.0,53.1,79.2,,8.0,,,gminsmi01.html,False
664,664,Anthony Goldwire,8.0,57.0,15.6,3.4,5.9,41.7,79.6,46.2,3.0,29.4,,goldwan01.html,False
665,665,Ryan Gomes,8.0,116.0,18.4,8.9,2.3,51.9,78.9,54.6,5.0,35.2,20.5,gomesry01.html,False
666,666,Glen Gondrezick,6.0,115.0,11.4,7.2,2.2,47.4,72.7,,5.0,,,gondrgl01.html,False
667,667,Grant Gondrezick,2.0,102.0,9.1,3.0,2.1,50.4,77.3,,1.0,,,gondrgr01.html,False
668,668,Drew Gooden,14.0,98.0,15.6,9.2,1.6,49.3,69.8,50.1,4.0,30.6,13.1,goodedr01.html,False
669,669,Steve Goodrich,2.0,112.0,10.8,3.6,2.1,58.8,69.5,62.7,1.0,38.8,,goodrst01.html,False
670,670,Archie Goodwin,4.0,33.0,14.1,4.6,2.7,44.0,63.7,46.4,3.0,26.6,3.1,goodwar01.html,False
671,671,Ben Gordon,11.0,106.0,16.9,3.9,4.1,44.0,79.5,53.1,6.0,42.3,15.7,gordobe01.html,False
672,672,Lancaster Gordon,4.0,134.0,12.0,2.9,2.7,50.4,75.1,,3.0,,,gordola01.html,False
673,673,Andrew Goudelock,3.0,140.0,18.4,3.3,3.0,45.7,83.8,55.2,3.0,41.3,18.3,goudean01.html,False
674,674,Greg Graham,5.0,132.0,12.0,3.1,2.3,51.4,76.6,56.8,1.0,43.9,,grahagr01.html,False
675,675,Joey Graham,6.0,128.0,13.0,5.2,1.6,52.7,80.9,55.9,2.0,37.8,16.1,grahajo01.html,False
676,676,Paul Graham,3.0,110.0,19.7,5.5,2.6,50.8,78.0,,1.0,,,grahapa01.html,False
677,677,Stephen Graham,6.0,119.0,6.2,2.5,1.2,45.8,74.7,51.3,6.0,38.5,6.0,grahast01.html,False
678,678,Jim Grandholm,1.0,114.0,9.4,6.6,1.7,50.1,73.9,,1.0,,,grandji01.html,False
679,679,Danny Granger,10.0,95.0,16.7,8.2,1.6,49.6,75.3,53.3,4.0,36.6,18.3,grangda01.html,True
680,680,Stewart Granger,3.0,125.0,10.5,1.7,4.8,51.0,74.4,,3.0,,,grangst01.html,False
681,681,Brian Grant,12.0,117.0,14.7,9.2,1.2,59.4,67.6,59.5,7.0,33.3,,grantbr01.html,False
682,682,Gary Grant,13.0,129.0,17.2,3.5,5.7,52.8,79.0,,1.0,,,grantga01.html,False
683,683,Greg Grant,6.0,100.0,5.5,6.1,0.9,43.2,61.3,43.2,3.0,0.0,,grantgr01.html,False
684,684,Horace Grant,17.0,122.0,12.8,6.6,1.7,59.8,70.4,,5.0,,,grantho01.html,True
685,685,Josh Grant,1.0,131.0,15.3,8.1,3.0,49.4,82.7,54.5,1.0,37.8,,grantjo01.html,False
686,686,Paul Grant,2.0,116.0,6.3,3.4,0.4,49.8,69.9,49.8,2.0,0.0,,grantpa01.html,False
687,687,Aaron Gray,7.0,113.0,9.8,7.0,1.3,55.0,59.5,55.0,2.0,,15.0,grayaa01.html,False
688,688,Devin Gray,2.0,94.0,14.1,5.6,1.1,54.6,56.3,55.3,2.0,30.0,,grayde01.html,False
689,689,Ed Gray,2.0,81.0,18.3,3.4,1.8,42.2,77.3,47.4,1.0,30.2,,grayed01.html,False
